Time,Execution Time
Thu Nov 26 13:18:23 2020,0.2786998748779297
Thu Nov 26 13:18:24 2020,0.27785611152648926
Thu Nov 26 13:18:26 2020,0.2747068405151367
Thu Nov 26 13:18:27 2020,0.4083099365234375
Thu Nov 26 13:18:29 2020,0.30117082595825195
Thu Nov 26 13:18:30 2020,0.3125309944152832
Thu Nov 26 13:18:32 2020,0.3057436943054199
Thu Nov 26 13:18:33 2020,0.284135103225708
Thu Nov 26 13:18:34 2020,0.34732985496520996
Thu Nov 26 13:18:36 2020,0.31040406227111816
Thu Nov 26 13:18:37 2020,0.30126380920410156
Thu Nov 26 13:18:39 2020,0.3323240280151367
Thu Nov 26 13:18:40 2020,0.30531787872314453
Thu Nov 26 13:18:41 2020,0.38594794273376465
Thu Nov 26 13:18:43 2020,0.31824421882629395
Thu Nov 26 13:18:44 2020,0.3061859607696533
Thu Nov 26 13:18:46 2020,0.2831888198852539
Thu Nov 26 13:18:47 2020,0.2824742794036865
Thu Nov 26 13:18:48 2020,0.2721090316772461
Thu Nov 26 13:18:50 2020,0.30318188667297363
Thu Nov 26 13:18:51 2020,0.28410792350769043
Thu Nov 26 13:18:53 2020,0.4083540439605713
Thu Nov 26 13:18:54 2020,0.30520009994506836
Thu Nov 26 13:18:56 2020,0.382213830947876
Thu Nov 26 13:18:57 2020,0.39803194999694824
Thu Nov 26 13:18:59 2020,0.30568599700927734
Thu Nov 26 13:19:00 2020,0.3014991283416748
Thu Nov 26 13:19:01 2020,0.30461812019348145
Thu Nov 26 13:19:03 2020,0.33725500106811523
Thu Nov 26 13:19:04 2020,0.4083290100097656
Thu Nov 26 13:19:06 2020,0.3615591526031494
Thu Nov 26 13:19:07 2020,0.43625307083129883
Thu Nov 26 13:19:09 2020,0.28205084800720215
Thu Nov 26 13:19:10 2020,0.28159594535827637
Thu Nov 26 13:19:12 2020,0.4077787399291992
Thu Nov 26 13:19:13 2020,0.3058958053588867
Thu Nov 26 13:19:14 2020,0.2823219299316406
Thu Nov 26 13:19:16 2020,0.3788769245147705
Thu Nov 26 13:19:17 2020,0.3079068660736084
Thu Nov 26 13:19:19 2020,0.305279016494751
Thu Nov 26 13:19:20 2020,0.40394115447998047
Thu Nov 26 13:19:22 2020,0.29238295555114746
Thu Nov 26 13:19:23 2020,0.3314518928527832
Thu Nov 26 13:19:24 2020,0.3186161518096924
Thu Nov 26 13:19:26 2020,0.3058297634124756
Thu Nov 26 13:19:27 2020,0.3057522773742676
Thu Nov 26 13:19:29 2020,0.3212249279022217
Thu Nov 26 13:19:30 2020,0.4081380367279053
Thu Nov 26 13:19:32 2020,0.5935149192810059
Thu Nov 26 13:19:33 2020,0.3823397159576416
Thu Nov 26 13:19:35 2020,0.3067049980163574
Thu Nov 26 13:19:36 2020,0.3776829242706299
Thu Nov 26 13:19:38 2020,0.30802202224731445
Thu Nov 26 13:19:39 2020,0.3057570457458496
Thu Nov 26 13:19:40 2020,0.3058152198791504
Thu Nov 26 13:19:42 2020,0.47662782669067383
Thu Nov 26 13:19:44 2020,0.550588846206665
Thu Nov 26 13:19:45 2020,0.30564093589782715
Thu Nov 26 13:19:47 2020,0.28600120544433594
Thu Nov 26 13:19:48 2020,0.27707695960998535
Thu Nov 26 13:19:49 2020,0.3219010829925537
Thu Nov 26 13:19:51 2020,0.3942842483520508
Thu Nov 26 13:19:52 2020,0.3043241500854492
Thu Nov 26 13:19:54 2020,0.30309510231018066
Thu Nov 26 13:19:55 2020,0.30417585372924805
Thu Nov 26 13:19:57 2020,0.5233218669891357
Thu Nov 26 13:19:58 2020,0.3048710823059082
Thu Nov 26 13:20:00 2020,0.3079991340637207
Thu Nov 26 13:20:01 2020,0.3061368465423584
Thu Nov 26 13:20:02 2020,0.30777430534362793
Thu Nov 26 13:20:04 2020,0.30638694763183594
Thu Nov 26 13:20:05 2020,0.30609989166259766
Thu Nov 26 13:20:07 2020,0.31554603576660156
Thu Nov 26 13:20:08 2020,0.2810487747192383
Thu Nov 26 13:20:09 2020,0.27445292472839355
Thu Nov 26 13:20:11 2020,0.3059868812561035
Thu Nov 26 13:20:12 2020,0.3006856441497803
Thu Nov 26 13:20:14 2020,0.2742929458618164
Thu Nov 26 13:20:15 2020,0.30590200424194336
Thu Nov 26 13:20:17 2020,0.40374088287353516
Thu Nov 26 13:20:18 2020,0.5393781661987305
Thu Nov 26 13:20:20 2020,0.3858661651611328
Thu Nov 26 13:20:21 2020,0.3174021244049072
Thu Nov 26 13:20:23 2020,0.28047609329223633
Thu Nov 26 13:20:24 2020,0.30511999130249023
Thu Nov 26 13:20:25 2020,0.30641698837280273
Thu Nov 26 13:20:28 2020,0.3798661231994629
Thu Nov 26 13:20:29 2020,0.3062300682067871
Thu Nov 26 13:20:30 2020,0.304473876953125
Thu Nov 26 13:20:32 2020,0.37946510314941406
Thu Nov 26 13:20:33 2020,0.3028442859649658
Thu Nov 26 13:20:35 2020,0.2796480655670166
Thu Nov 26 13:20:36 2020,0.30599093437194824
Thu Nov 26 13:20:37 2020,0.32424402236938477
Thu Nov 26 13:20:39 2020,0.4164550304412842
Thu Nov 26 13:20:40 2020,0.40302491188049316
Thu Nov 26 13:20:42 2020,0.3906121253967285
Thu Nov 26 13:20:44 2020,0.4079720973968506
Thu Nov 26 13:20:45 2020,0.3055150508880615
Thu Nov 26 13:20:46 2020,0.3071479797363281
Thu Nov 26 13:20:48 2020,0.30521321296691895
Thu Nov 26 13:20:49 2020,0.3983290195465088
Thu Nov 26 13:20:51 2020,0.5007379055023193
Thu Nov 26 13:20:53 2020,0.5172610282897949
Thu Nov 26 13:20:54 2020,0.5035967826843262
Thu Nov 26 13:20:56 2020,0.408358097076416
Thu Nov 26 13:20:58 2020,0.523345947265625
Thu Nov 26 13:20:59 2020,0.4169168472290039
Thu Nov 26 13:21:00 2020,0.323681116104126
Thu Nov 26 13:21:02 2020,0.31919002532958984
Thu Nov 26 13:21:03 2020,0.3795509338378906
Thu Nov 26 13:21:05 2020,0.38580775260925293
Thu Nov 26 13:21:06 2020,0.3068549633026123
Thu Nov 26 13:21:08 2020,0.30736279487609863
Thu Nov 26 13:21:09 2020,0.27815699577331543
Thu Nov 26 13:21:11 2020,0.408322811126709
Thu Nov 26 13:21:12 2020,0.30499815940856934
Thu Nov 26 13:21:14 2020,0.3060340881347656
Thu Nov 26 13:21:15 2020,0.3004910945892334
Thu Nov 26 13:21:16 2020,0.39208078384399414
Thu Nov 26 13:21:18 2020,0.4117119312286377
Thu Nov 26 13:21:19 2020,0.386760950088501
Thu Nov 26 13:21:21 2020,0.40924692153930664
Thu Nov 26 13:21:22 2020,0.414492130279541
Thu Nov 26 13:21:24 2020,0.4084033966064453
Thu Nov 26 13:21:25 2020,0.4079761505126953
Thu Nov 26 13:21:27 2020,0.2916398048400879
Thu Nov 26 13:21:28 2020,0.40868401527404785
Thu Nov 26 13:21:30 2020,0.40874218940734863
Thu Nov 26 13:21:31 2020,0.4087560176849365
Thu Nov 26 13:21:33 2020,0.41762590408325195
Thu Nov 26 13:21:34 2020,0.39954495429992676
Thu Nov 26 13:21:36 2020,0.30709004402160645
Thu Nov 26 13:21:37 2020,0.38452816009521484
Thu Nov 26 13:21:39 2020,0.27877116203308105
Thu Nov 26 13:21:40 2020,0.30857110023498535
Thu Nov 26 13:21:41 2020,0.3059079647064209
Thu Nov 26 13:21:43 2020,0.42648983001708984
Thu Nov 26 13:21:44 2020,0.28760313987731934
Thu Nov 26 13:21:46 2020,0.31093502044677734
Thu Nov 26 13:21:47 2020,0.30581188201904297
Thu Nov 26 13:21:49 2020,0.3397231101989746
Thu Nov 26 13:21:50 2020,0.2768988609313965
Thu Nov 26 13:21:51 2020,0.3236269950866699
Thu Nov 26 13:21:53 2020,0.2780470848083496
Thu Nov 26 13:21:54 2020,0.41585731506347656
Thu Nov 26 13:21:56 2020,0.41355228424072266
Thu Nov 26 13:21:57 2020,0.3037722110748291
Thu Nov 26 13:21:59 2020,0.27614283561706543
Thu Nov 26 13:22:00 2020,0.3137352466583252
Thu Nov 26 13:22:02 2020,0.30609679222106934
Thu Nov 26 13:22:03 2020,0.3056361675262451
Thu Nov 26 13:22:04 2020,0.31002211570739746
Thu Nov 26 13:22:06 2020,0.3057873249053955
Thu Nov 26 13:22:07 2020,0.30613017082214355
Thu Nov 26 13:22:09 2020,0.31650400161743164
Thu Nov 26 13:22:10 2020,0.3030989170074463
Thu Nov 26 13:22:11 2020,0.40605783462524414
Thu Nov 26 13:22:13 2020,0.3061378002166748
Thu Nov 26 13:22:14 2020,0.38677382469177246
Thu Nov 26 13:22:16 2020,0.30704689025878906
Thu Nov 26 13:22:17 2020,0.3539278507232666
Thu Nov 26 13:22:19 2020,0.3874058723449707
Thu Nov 26 13:22:20 2020,0.3461179733276367
Thu Nov 26 13:22:22 2020,0.35890793800354004
Thu Nov 26 13:22:23 2020,0.30598878860473633
Thu Nov 26 13:22:25 2020,0.3088529109954834
Thu Nov 26 13:22:26 2020,0.30538105964660645
Thu Nov 26 13:22:28 2020,0.3425116539001465
Thu Nov 26 13:22:29 2020,0.2706930637359619
Thu Nov 26 13:22:30 2020,0.27313804626464844
Thu Nov 26 13:22:32 2020,0.30599498748779297
Thu Nov 26 13:22:33 2020,0.30481600761413574
Thu Nov 26 13:22:34 2020,0.2793102264404297
Thu Nov 26 13:22:36 2020,0.30818796157836914
Thu Nov 26 13:22:37 2020,0.26859307289123535
Thu Nov 26 13:22:39 2020,0.28441309928894043
Thu Nov 26 13:22:40 2020,0.2801499366760254
Thu Nov 26 13:22:41 2020,0.3231220245361328
Thu Nov 26 13:22:43 2020,0.40839600563049316
Thu Nov 26 13:22:44 2020,0.3060460090637207
Thu Nov 26 13:22:46 2020,0.32330799102783203
Thu Nov 26 13:22:47 2020,0.3055391311645508
Thu Nov 26 13:22:49 2020,0.3973510265350342
Thu Nov 26 13:22:50 2020,0.47763776779174805
Thu Nov 26 13:22:52 2020,0.45677900314331055
Thu Nov 26 13:22:53 2020,0.30584192276000977
Thu Nov 26 13:22:55 2020,0.31476879119873047
Thu Nov 26 13:22:56 2020,0.3919081687927246
Thu Nov 26 13:22:58 2020,0.3056967258453369
Thu Nov 26 13:22:59 2020,0.3058321475982666
Thu Nov 26 13:23:01 2020,0.30521178245544434
Thu Nov 26 13:23:02 2020,0.3059711456298828
Thu Nov 26 13:23:03 2020,0.39904284477233887
Thu Nov 26 13:23:05 2020,0.2883026599884033
Thu Nov 26 13:23:06 2020,0.30568695068359375
Thu Nov 26 13:23:08 2020,0.30587315559387207
Thu Nov 26 13:23:09 2020,0.3055288791656494
Thu Nov 26 13:23:11 2020,0.42740821838378906
Thu Nov 26 13:23:12 2020,0.27995800971984863
Thu Nov 26 13:23:13 2020,0.30567502975463867
Thu Nov 26 13:23:15 2020,0.30603718757629395
Thu Nov 26 13:23:16 2020,0.4109508991241455
Thu Nov 26 13:23:18 2020,0.3370351791381836
Thu Nov 26 13:23:19 2020,0.3681340217590332
Thu Nov 26 13:23:21 2020,0.307797908782959
Thu Nov 26 13:23:22 2020,0.30623698234558105
Thu Nov 26 13:23:24 2020,0.3128969669342041
Thu Nov 26 13:23:25 2020,0.3066408634185791
Thu Nov 26 13:23:27 2020,0.28014612197875977
Thu Nov 26 13:23:28 2020,0.31080126762390137
Thu Nov 26 13:23:30 2020,0.3935377597808838
Thu Nov 26 13:23:31 2020,0.30591917037963867
Thu Nov 26 13:23:32 2020,0.41068577766418457
Thu Nov 26 13:23:34 2020,0.31496191024780273
Thu Nov 26 13:23:36 2020,0.4044370651245117
Thu Nov 26 13:23:37 2020,0.27821898460388184
Thu Nov 26 13:23:39 2020,0.30662083625793457
Thu Nov 26 13:23:40 2020,0.3111109733581543
Thu Nov 26 13:23:41 2020,0.3947598934173584
Thu Nov 26 13:23:43 2020,0.3058359622955322
Thu Nov 26 13:23:44 2020,0.30731964111328125
Thu Nov 26 13:23:46 2020,0.3059988021850586
Thu Nov 26 13:23:47 2020,0.29157495498657227
Thu Nov 26 13:23:48 2020,0.30589985847473145
Thu Nov 26 13:23:50 2020,0.39322495460510254
Thu Nov 26 13:23:51 2020,0.30609989166259766
Thu Nov 26 13:23:53 2020,0.28130412101745605
Thu Nov 26 13:23:54 2020,0.30610013008117676
Thu Nov 26 13:23:56 2020,0.4084019660949707
Thu Nov 26 13:23:57 2020,0.2798147201538086
Thu Nov 26 13:23:59 2020,0.5106449127197266
Thu Nov 26 13:24:00 2020,0.3952450752258301
Thu Nov 26 13:24:02 2020,0.4898223876953125
Thu Nov 26 13:24:03 2020,0.4082789421081543
Thu Nov 26 13:24:05 2020,0.3048899173736572
Thu Nov 26 13:24:06 2020,0.305544376373291
Thu Nov 26 13:24:08 2020,0.3050220012664795
Thu Nov 26 13:24:09 2020,0.3054821491241455
Thu Nov 26 13:24:11 2020,0.3066139221191406
Thu Nov 26 13:24:12 2020,0.28103208541870117
Thu Nov 26 13:24:13 2020,0.3366739749908447
Thu Nov 26 13:24:15 2020,0.30577921867370605
Thu Nov 26 13:24:16 2020,0.30560827255249023
Thu Nov 26 13:24:18 2020,0.27864909172058105
Thu Nov 26 13:24:19 2020,0.4789869785308838
Thu Nov 26 13:24:21 2020,0.38158726692199707
Thu Nov 26 13:24:22 2020,0.3070719242095947
Thu Nov 26 13:24:24 2020,0.40737318992614746
Thu Nov 26 13:24:25 2020,0.30583691596984863
Thu Nov 26 13:24:27 2020,0.30649709701538086
Thu Nov 26 13:24:28 2020,0.4079909324645996
Thu Nov 26 13:24:30 2020,0.3055109977722168
Thu Nov 26 13:24:31 2020,0.40735292434692383
Thu Nov 26 13:24:33 2020,0.3556230068206787
Thu Nov 26 13:24:34 2020,0.2807917594909668
Thu Nov 26 13:24:36 2020,0.27846693992614746
Thu Nov 26 13:24:37 2020,0.3076348304748535
Thu Nov 26 13:24:38 2020,0.4085509777069092
Thu Nov 26 13:24:40 2020,0.3135390281677246
Thu Nov 26 13:24:41 2020,0.3066868782043457
Thu Nov 26 13:24:43 2020,0.4312891960144043
Thu Nov 26 13:24:44 2020,0.41197705268859863
Thu Nov 26 13:24:46 2020,0.310330867767334
Thu Nov 26 13:24:47 2020,0.30299878120422363
Thu Nov 26 13:24:49 2020,0.3862950801849365
Thu Nov 26 13:24:50 2020,0.3100740909576416
Thu Nov 26 13:24:52 2020,0.45866894721984863
Thu Nov 26 13:24:54 2020,0.404555082321167
Thu Nov 26 13:24:55 2020,0.27737998962402344
Thu Nov 26 13:24:57 2020,0.39084696769714355
Thu Nov 26 13:24:58 2020,0.28316521644592285
Thu Nov 26 13:24:59 2020,0.39822888374328613
Thu Nov 26 13:25:01 2020,0.305692195892334
Thu Nov 26 13:25:02 2020,0.27623820304870605
Thu Nov 26 13:25:04 2020,0.30640411376953125
Thu Nov 26 13:25:05 2020,0.3057248592376709
Thu Nov 26 13:25:06 2020,0.3084828853607178
Thu Nov 26 13:25:08 2020,0.3056600093841553
Thu Nov 26 13:25:09 2020,0.42020511627197266
Thu Nov 26 13:25:11 2020,0.30587220191955566
Thu Nov 26 13:25:12 2020,0.28414106369018555
Thu Nov 26 13:25:14 2020,0.308046817779541
Thu Nov 26 13:25:15 2020,0.3053758144378662
Thu Nov 26 13:25:16 2020,0.30571603775024414
Thu Nov 26 13:25:18 2020,0.27277588844299316
Thu Nov 26 13:25:19 2020,0.404555082321167
Thu Nov 26 13:25:21 2020,0.3853170871734619
Thu Nov 26 13:25:22 2020,0.30405282974243164
Thu Nov 26 13:25:23 2020,0.3073921203613281
Thu Nov 26 13:25:25 2020,0.2739870548248291
Thu Nov 26 13:25:26 2020,0.3115530014038086
Thu Nov 26 13:25:28 2020,0.39443302154541016
Thu Nov 26 13:25:29 2020,0.2803061008453369
Thu Nov 26 13:25:30 2020,0.2966029644012451
Thu Nov 26 13:25:32 2020,0.3984549045562744
Thu Nov 26 13:25:33 2020,0.3057577610015869
Thu Nov 26 13:25:35 2020,0.4083399772644043
Thu Nov 26 13:25:36 2020,0.31014513969421387
Thu Nov 26 13:25:38 2020,0.5106620788574219
Thu Nov 26 13:25:39 2020,0.307023286819458
Thu Nov 26 13:25:41 2020,0.2772340774536133
Thu Nov 26 13:25:42 2020,0.3058888912200928
Thu Nov 26 13:25:44 2020,0.41408205032348633
Thu Nov 26 13:25:45 2020,0.3071911334991455
Thu Nov 26 13:25:47 2020,0.3173329830169678
Thu Nov 26 13:25:48 2020,0.3023858070373535
Thu Nov 26 13:25:49 2020,0.278048038482666
Thu Nov 26 13:25:51 2020,0.40697193145751953
Thu Nov 26 13:25:52 2020,0.5259189605712891
Thu Nov 26 13:25:54 2020,0.47344517707824707
Thu Nov 26 13:25:55 2020,0.3057537078857422
Thu Nov 26 13:25:57 2020,0.2776172161102295
Thu Nov 26 13:25:59 2020,0.8473749160766602
Thu Nov 26 13:26:01 2020,0.40009379386901855
Thu Nov 26 13:26:02 2020,0.6906390190124512
Thu Nov 26 13:26:05 2020,0.7468791007995605
Thu Nov 26 13:26:06 2020,0.46083998680114746
Thu Nov 26 13:26:08 2020,0.40595388412475586
Thu Nov 26 13:26:09 2020,0.37784504890441895
Thu Nov 26 13:26:10 2020,0.300706148147583
Thu Nov 26 13:26:12 2020,0.2781550884246826
Thu Nov 26 13:26:13 2020,0.30571889877319336
Thu Nov 26 13:26:15 2020,0.3188130855560303
Thu Nov 26 13:26:16 2020,0.30619192123413086
Thu Nov 26 13:26:17 2020,0.40734386444091797
Thu Nov 26 13:26:19 2020,0.3310582637786865
Thu Nov 26 13:26:20 2020,0.34575676918029785
Thu Nov 26 13:26:22 2020,0.30420732498168945
Thu Nov 26 13:26:23 2020,0.2885921001434326
Thu Nov 26 13:26:25 2020,0.41020679473876953
Thu Nov 26 13:26:26 2020,0.37320899963378906
Thu Nov 26 13:26:28 2020,0.282289981842041
Thu Nov 26 13:26:29 2020,0.27309703826904297
Thu Nov 26 13:26:30 2020,0.305588960647583
Thu Nov 26 13:26:32 2020,0.3952510356903076
Thu Nov 26 13:26:33 2020,0.290524959564209
Thu Nov 26 13:26:35 2020,0.2783470153808594
Thu Nov 26 13:26:36 2020,0.29900312423706055
Thu Nov 26 13:26:37 2020,0.28232717514038086
Thu Nov 26 13:26:39 2020,0.5667810440063477
Thu Nov 26 13:26:40 2020,0.3046572208404541
Thu Nov 26 13:26:42 2020,0.27626895904541016
Thu Nov 26 13:26:43 2020,0.4006497859954834
Thu Nov 26 13:26:45 2020,0.29379892349243164
Thu Nov 26 13:26:46 2020,0.2823631763458252
Thu Nov 26 13:26:47 2020,0.3247392177581787
Thu Nov 26 13:26:49 2020,0.39986085891723633
Thu Nov 26 13:26:51 2020,0.4830918312072754
Thu Nov 26 13:26:52 2020,0.42891788482666016
Thu Nov 26 13:26:54 2020,0.4682939052581787
Thu Nov 26 13:26:55 2020,0.30592894554138184
Thu Nov 26 13:26:57 2020,0.30713605880737305
Thu Nov 26 13:26:58 2020,0.30596399307250977
Thu Nov 26 13:27:00 2020,0.40779709815979004
Thu Nov 26 13:27:02 2020,0.9745440483093262
Thu Nov 26 13:27:03 2020,0.30338096618652344
Thu Nov 26 13:27:05 2020,0.4909989833831787
Thu Nov 26 13:27:06 2020,0.40796995162963867
Thu Nov 26 13:27:08 2020,0.40215420722961426
Thu Nov 26 13:27:09 2020,0.3948030471801758
Thu Nov 26 13:27:11 2020,0.30604004859924316
Thu Nov 26 13:27:12 2020,0.3892369270324707
Thu Nov 26 13:27:14 2020,0.306621789932251
Thu Nov 26 13:27:15 2020,0.3316779136657715
Thu Nov 26 13:27:17 2020,0.3937211036682129
Thu Nov 26 13:27:18 2020,0.2769815921783447
Thu Nov 26 13:27:20 2020,0.3893430233001709
Thu Nov 26 13:27:23 2020,0.307462215423584
Thu Nov 26 13:27:24 2020,0.6134719848632812
Thu Nov 26 13:27:26 2020,0.28481101989746094
Thu Nov 26 13:27:27 2020,0.4082322120666504
Thu Nov 26 13:27:29 2020,0.40897393226623535
Thu Nov 26 13:27:30 2020,0.510890007019043
Thu Nov 26 13:27:32 2020,0.4097762107849121
Thu Nov 26 13:27:33 2020,0.2945079803466797
Thu Nov 26 13:27:35 2020,0.38338518142700195
Thu Nov 26 13:27:36 2020,0.3919250965118408
Thu Nov 26 13:27:38 2020,0.4082820415496826
Thu Nov 26 13:27:39 2020,0.3793621063232422
Thu Nov 26 13:27:41 2020,0.8168292045593262
Thu Nov 26 13:27:43 2020,0.40698790550231934
Thu Nov 26 13:27:44 2020,0.40173983573913574
Thu Nov 26 13:27:46 2020,0.4083218574523926
Thu Nov 26 13:27:47 2020,0.4084610939025879
Thu Nov 26 13:27:49 2020,0.3876919746398926
Thu Nov 26 13:27:50 2020,0.3098030090332031
Thu Nov 26 13:27:52 2020,0.30279994010925293
Thu Nov 26 13:27:53 2020,0.4084129333496094
Thu Nov 26 13:27:55 2020,0.30576086044311523
Thu Nov 26 13:27:56 2020,0.42990803718566895
Thu Nov 26 13:27:58 2020,0.4084138870239258
Thu Nov 26 13:27:59 2020,0.30333900451660156
Thu Nov 26 13:28:01 2020,0.3858988285064697
Thu Nov 26 13:28:02 2020,0.2922699451446533
Thu Nov 26 13:28:04 2020,0.40901994705200195
Thu Nov 26 13:28:05 2020,0.3060569763183594
Thu Nov 26 13:28:07 2020,0.6365602016448975
Thu Nov 26 13:28:08 2020,0.38767409324645996
Thu Nov 26 13:28:10 2020,0.37586092948913574
Thu Nov 26 13:28:12 2020,0.508497953414917
Thu Nov 26 13:28:14 2020,0.307096004486084
Thu Nov 26 13:28:15 2020,0.41562700271606445
Thu Nov 26 13:28:17 2020,0.43355274200439453
Thu Nov 26 13:28:18 2020,0.29512500762939453
Thu Nov 26 13:28:20 2020,0.37833309173583984
Thu Nov 26 13:28:21 2020,0.41741204261779785
Thu Nov 26 13:28:23 2020,0.4119100570678711
Thu Nov 26 13:28:24 2020,0.30742383003234863
Thu Nov 26 13:28:26 2020,0.4228048324584961
Thu Nov 26 13:28:27 2020,0.40898728370666504
Thu Nov 26 13:28:29 2020,0.40829014778137207
Thu Nov 26 13:28:30 2020,0.41831278800964355
Thu Nov 26 13:28:32 2020,0.29527997970581055
Thu Nov 26 13:28:33 2020,0.40421009063720703
Thu Nov 26 13:28:35 2020,0.3034670352935791
Thu Nov 26 13:28:36 2020,0.3066232204437256
Thu Nov 26 13:28:37 2020,0.29483604431152344
Thu Nov 26 13:28:39 2020,0.40865206718444824
Thu Nov 26 13:28:40 2020,0.31432485580444336
Thu Nov 26 13:28:43 2020,0.3973379135131836
Thu Nov 26 13:28:45 2020,0.47918105125427246
Thu Nov 26 13:28:47 2020,1.304075002670288
Thu Nov 26 13:28:49 2020,0.51078200340271
Thu Nov 26 13:28:50 2020,0.37332987785339355
Thu Nov 26 13:28:53 2020,1.6071553230285645
Thu Nov 26 13:28:54 2020,0.4288649559020996
Thu Nov 26 13:28:56 2020,0.4091658592224121
Thu Nov 26 13:28:57 2020,0.4084131717681885
Thu Nov 26 13:28:59 2020,0.41539621353149414
Thu Nov 26 13:29:01 2020,0.4086337089538574
Thu Nov 26 13:29:02 2020,0.30600404739379883
Thu Nov 26 13:29:03 2020,0.29294800758361816
Thu Nov 26 13:29:05 2020,0.4953761100769043
Thu Nov 26 13:29:07 2020,0.5630810260772705
Thu Nov 26 13:29:08 2020,0.4084739685058594
Thu Nov 26 13:29:10 2020,0.40851807594299316
Thu Nov 26 13:29:11 2020,0.3634490966796875
Thu Nov 26 13:29:13 2020,0.40953493118286133
Thu Nov 26 13:29:14 2020,0.40431904792785645
Thu Nov 26 13:29:16 2020,0.4079701900482178
Thu Nov 26 13:29:17 2020,0.4081838130950928
Thu Nov 26 13:29:19 2020,0.4082498550415039
Thu Nov 26 13:29:20 2020,0.3063349723815918
Thu Nov 26 13:29:22 2020,0.5305252075195312
Thu Nov 26 13:29:23 2020,0.30448102951049805
Thu Nov 26 13:29:25 2020,0.4084327220916748
Thu Nov 26 13:29:27 2020,0.8008449077606201
Thu Nov 26 13:29:28 2020,0.30350303649902344
Thu Nov 26 13:29:30 2020,0.4111671447753906
Thu Nov 26 13:29:31 2020,0.5050559043884277
Thu Nov 26 13:29:33 2020,0.5109071731567383
Thu Nov 26 13:29:34 2020,0.40860795974731445
Thu Nov 26 13:29:36 2020,0.4089243412017822
Thu Nov 26 13:29:37 2020,0.4136018753051758
Thu Nov 26 13:29:39 2020,0.34493589401245117
Thu Nov 26 13:29:40 2020,0.3059511184692383
Thu Nov 26 13:29:42 2020,0.418654203414917
Thu Nov 26 13:29:43 2020,0.3060472011566162
Thu Nov 26 13:29:45 2020,0.408297061920166
Thu Nov 26 13:29:47 2020,0.6572878360748291
Thu Nov 26 13:29:48 2020,0.2994999885559082
Thu Nov 26 13:29:50 2020,0.4086761474609375
Thu Nov 26 13:29:52 2020,1.0740649700164795
Thu Nov 26 13:29:53 2020,0.3593790531158447
Thu Nov 26 13:29:55 2020,0.4504401683807373
Thu Nov 26 13:29:56 2020,0.40917396545410156
Thu Nov 26 13:29:58 2020,0.4087707996368408
Thu Nov 26 13:29:59 2020,0.30384087562561035
Thu Nov 26 13:30:01 2020,0.37626075744628906
Thu Nov 26 13:30:02 2020,0.4107520580291748
Thu Nov 26 13:30:04 2020,0.4250307083129883
Thu Nov 26 13:30:05 2020,0.40506696701049805
Thu Nov 26 13:30:07 2020,0.40866613388061523
Thu Nov 26 13:30:08 2020,0.3023960590362549
Thu Nov 26 13:30:10 2020,0.3148171901702881
Thu Nov 26 13:30:11 2020,0.5098488330841064
Thu Nov 26 13:30:13 2020,0.31731414794921875
Thu Nov 26 13:30:14 2020,0.4208238124847412
Thu Nov 26 13:30:16 2020,0.40836000442504883
Thu Nov 26 13:30:17 2020,0.3551948070526123
Thu Nov 26 13:30:19 2020,0.370128870010376
